customer_id,first_name,last_name,age,home_state,signup_date,card_type,email,is_churned,churn_month
CUST002279,Lindsey,Gibson,64,WA,2021-03-02,Gold,garciamatthew@example.org,1,2025-08-01
CUST002280,Amy,Lloyd,28,CA,2023-04-18,Gold,brentalexander@example.com,0,
CUST002281,Gabriel,Taylor,43,FL,2023-03-02,Green,theresa74@example.com,0,
CUST002282,Carlos,Weaver,63,OH,2021-11-19,Gold,npetty@example.org,0,
CUST002283,James,Flores,62,MD,2021-06-30,Green,austinfranklin@example.com,0,
CUST002284,Mary,Hansen,54,TX,2022-08-26,Platinum,parkerchad@example.net,0,
CUST002285,Pamela,Dodson,39,CO,2024-12-23,Green,ugarcia@example.net,0,
CUST002286,Ashlee,Gilbert,43,NY,2024-11-06,Green,ymccullough@example.com,0,
CUST002287,Chelsea,Watson,69,CO,2023-03-01,Platinum,pricegeorge@example.net,1,2025-03-01
CUST002288,Joshua,Moreno,26,OH,2021-10-30,Green,brittanycohen@example.net,1,2025-07-01
CUST002289,Tracy,Velazquez,52,NC,2022-06-28,Gold,adam53@example.org,0,
CUST002290,Marie,Vaughan,40,MN,2024-11-27,Platinum,bchang@example.org,0,
CUST002291,Courtney,Johnson,58,TN,2023-11-18,Gold,sierraarnold@example.net,1,2025-08-01
CUST002292,Christopher,Tapia,69,TX,2024-01-13,Platinum,mmcgee@example.org,0,
CUST002293,Michael,Wagner,33,IL,2023-09-30,Green,kathryn14@example.com,0,
CUST002294,Amanda,Gutierrez,51,NC,2025-08-14,Green,lcollins@example.net,0,
CUST002295,Kayla,Alvarado,70,GA,2024-06-14,Gold,william84@example.org,0,
CUST002296,Laura,Alvarado,58,MI,2025-10-02,Green,william78@example.org,0,
CUST002297,Brittany,Garza,23,WI,2020-09-23,Platinum,rhonda23@example.net,0,
CUST002298,David,Payne,59,FL,2023-10-03,Gold,josearias@example.net,0,
CUST002299,Samantha,Huffman,21,VA,2025-09-14,Gold,jessicamelton@example.org,1,2025-03-01
CUST002300,Shelia,Ali,33,IL,2023-09-02,Gold,kathrynmartinez@example.net,0,
CUST002301,Rebecca,Dominguez,63,MI,2023-06-25,Gold,robertwatkins@example.com,0,
CUST002302,Curtis,Clark,24,PA,2024-12-06,Green,rhenry@example.org,0,
CUST002303,Jermaine,Turner,42,VA,2025-02-14,Green,jamesrandall@example.net,0,
CUST002304,Julie,Schroeder,49,CO,2024-05-11,Green,duncanmichael@example.net,0,
CUST002305,Samantha,Hughes,36,NJ,2023-07-15,Green,tyler92@example.net,0,
CUST002306,Amanda,Cole,68,VA,2024-09-07,Gold,julie25@example.com,0,
CUST002307,Robin,Cole,32,FL,2024-01-22,Green,walkerrobyn@example.org,0,
CUST002308,Ronnie,Hall,40,TX,2025-01-13,Platinum,jillian09@example.com,0,
CUST002309,Arthur,Smith,67,TN,2023-07-20,Green,fostercassandra@example.org,1,2025-09-01
CUST002310,Justin,Lee,50,FL,2023-03-23,Green,benjaminhamilton@example.org,0,
CUST002311,Katherine,Carson,68,TN,2021-01-04,Platinum,mcclurekaren@example.org,1,2025-08-01
CUST002312,Crystal,Ward,28,PA,2021-11-09,Gold,derrickhill@example.com,0,
CUST002313,Dalton,Mathis,59,WA,2021-06-30,Green,wilkinsonkim@example.net,0,
CUST002314,Tracey,Hernandez,50,CA,2023-11-21,Gold,lfernandez@example.org,0,
CUST002315,Daniel,Levine,23,CA,2025-02-01,Green,simmonstony@example.com,0,
CUST002316,Omar,Mcfarland,53,WI,2025-05-08,Green,huntblake@example.com,0,
CUST002317,Lynn,Collins,27,AZ,2022-06-30,Platinum,tina24@example.org,0,
CUST002318,Zachary,Bell,62,IL,2025-09-17,Platinum,riggsrobert@example.org,0,
CUST002319,Kyle,Brown,47,WI,2025-07-31,Gold,pmorris@example.net,0,
CUST002320,Wanda,Thompson,43,TX,2025-10-11,Green,smccoy@example.com,0,
CUST002321,Laura,Jones,44,PA,2021-05-29,Gold,ashleyfoster@example.com,0,
CUST002322,Alyssa,Sosa,44,PA,2023-12-29,Green,usanders@example.org,0,
CUST002323,Joshua,Tucker,63,TX,2025-12-06,Green,vyoung@example.com,0,
CUST002324,Clifford,Garcia,42,NY,2023-09-15,Platinum,kingjoel@example.net,1,2025-02-01
CUST002325,Pamela,Pierce,62,CO,2026-07-08,Green,xoliver@example.com,0,
CUST002326,Kayla,White,40,IL,2026-08-11,Green,rachel49@example.org,0,
CUST002327,Cassandra,Jacobs,37,FL,2025-02-05,Gold,jbryan@example.org,0,
CUST002328,Jillian,Winters,27,GA,2021-02-09,Gold,danielgutierrez@example.com,0,
CUST002329,Maria,Cook,28,IL,2022-01-26,Gold,angelnolan@example.org,0,
CUST002330,Stephanie,Williams,52,NC,2023-04-28,Green,zachary90@example.org,1,2025-09-01
CUST002331,Christopher,Bailey,55,TN,2022-06-14,Green,obrewer@example.org,0,
CUST002332,Maria,Maynard,28,NJ,2025-05-29,Green,carly41@example.net,0,
CUST002333,Brandon,Liu,50,GA,2024-08-07,Green,scottallison@example.org,0,
CUST002334,Amber,Ochoa,31,WI,2020-12-01,Green,katherinemartinez@example.org,0,
CUST002335,Mario,Jones,55,CA,2022-09-11,Platinum,traviscarr@example.com,0,
CUST002336,Alexis,Dudley,53,NC,2023-04-22,Gold,pbrown@example.com,0,
CUST002337,Juan,Dennis,44,OH,2025-07-03,Gold,oholt@example.net,0,
CUST002338,David,Lewis,39,WA,2025-06-09,Green,amysullivan@example.com,0,
CUST002339,Misty,Freeman,56,OH,2025-04-15,Gold,roblesjessica@example.net,0,
CUST002340,James,Kelly,29,GA,2022-02-15,Green,vickiebush@example.net,1,2025-08-01
CUST002341,Rachael,Nunez,67,TN,2021-06-07,Green,gary23@example.com,0,
CUST002342,Dana,Krause,53,GA,2022-09-28,Gold,joshuataylor@example.com,0,
CUST002343,Brandon,Tate,27,NY,2025-11-30,Gold,mwatson@example.org,0,
CUST002344,Amy,Gomez,27,CA,2022-11-11,Platinum,katie03@example.org,1,2025-02-01
CUST002345,John,Cooper,52,WI,2023-06-24,Platinum,josephjones@example.net,0,
CUST002346,Michael,Knight,34,GA,2024-07-17,Green,sherry20@example.net,0,
CUST002347,Lisa,Taylor,26,PA,2024-03-15,Green,kendra59@example.com,0,
CUST002348,Christian,Holland,30,NC,2026-03-31,Green,shannongregory@example.com,0,
CUST002349,Sara,Stevens,22,AZ,2023-12-13,Green,gabrielthompson@example.com,1,2025-10-01
CUST002350,Mark,Freeman,46,MN,2024-12-02,Gold,veronica20@example.net,0,
CUST002351,Susan,Flores,54,FL,2022-06-02,Green,kjohnson@example.net,0,
CUST002352,Kenneth,White,39,WI,2022-12-05,Green,taylorbarker@example.com,0,
CUST002353,Adam,Marshall,28,TX,2023-09-06,Gold,justingreen@example.net,0,
CUST002354,Kathryn,Murphy,63,WI,2023-12-12,Platinum,jamesadkins@example.org,1,2025-04-01
CUST002355,Kevin,Robinson,34,GA,2020-11-08,Platinum,ubowers@example.net,0,
CUST002356,Rebecca,Miller,36,MN,2021-07-14,Green,currymartin@example.org,0,
CUST002357,Jon,Elliott,70,MD,2024-05-28,Green,vbishop@example.org,1,2025-02-01
CUST002358,Amanda,Chase,66,CA,2025-04-27,Green,carlsonjason@example.org,0,
CUST002359,Alec,Reynolds,36,TX,2024-07-02,Green,foxstephanie@example.com,0,
CUST002360,Kevin,Hall,59,NJ,2025-08-16,Platinum,rhuff@example.org,0,
CUST002361,Christy,Smith,27,CA,2020-12-15,Green,dixontonya@example.net,0,
CUST002362,Alicia,Freeman,34,MN,2025-12-25,Gold,erikamiller@example.com,0,
CUST002363,Kendra,Park,70,PA,2026-01-13,Gold,mark32@example.com,0,
CUST002364,Pamela,Johnson,40,NJ,2022-10-05,Gold,dhernandez@example.com,0,
CUST002365,Joseph,Reyes,26,MA,2026-01-24,Platinum,fvaughn@example.net,0,
CUST002366,Stephanie,Rich,58,PA,2025-05-22,Green,daviddelacruz@example.com,0,
CUST002367,Elizabeth,Townsend,21,NJ,2023-10-19,Green,johnsonsharon@example.org,1,2025-08-01
CUST002368,Stephen,Hodge,47,AZ,2021-03-17,Gold,charlesshawn@example.org,0,
CUST002369,Breanna,Green,23,TX,2026-06-19,Green,smiranda@example.org,0,
CUST002370,Brenda,Hill,36,IL,2026-08-30,Green,swarner@example.com,0,
CUST002371,Judy,Evans,67,MD,2021-02-22,Green,michellephillips@example.net,0,
CUST002372,Terry,Stanley,64,PA,2022-04-15,Green,robert06@example.com,0,
CUST002373,Michelle,Duran,30,VA,2022-04-19,Green,matthew12@example.net,0,
CUST002374,Carl,Tanner,70,IL,2020-11-22,Green,michael52@example.net,0,
CUST002375,Amanda,Patel,34,OH,2025-07-06,Platinum,sarahnorton@example.com,1,2025-07-01
CUST002376,Anthony,Bailey,35,NJ,2025-12-23,Green,ttaylor@example.net,0,
CUST002377,Rita,Fry,66,TX,2026-04-26,Green,uhawkins@example.net,0,
CUST002378,Kirsten,Foster,21,CO,2026-09-06,Gold,rramos@example.org,0,
CUST002379,Jennifer,Foley,23,CO,2026-09-10,Platinum,angela35@example.com,0,
CUST002380,Ryan,Lewis,54,NJ,2025-08-24,Gold,laura74@example.org,0,
CUST002381,Elizabeth,Santiago,25,MN,2025-09-30,Platinum,turnerdavid@example.org,0,
CUST002382,Joshua,Wells,61,TX,2025-04-29,Green,fergusonsarah@example.org,1,2025-05-01
CUST002383,Jeremy,Miller,33,CA,2023-01-04,Green,rrichardson@example.org,0,
CUST002384,Carol,Hodge,44,AZ,2026-08-13,Platinum,johnsonkenneth@example.net,0,
CUST002385,Douglas,Reid,26,VA,2023-03-26,Platinum,fbaker@example.com,1,2025-03-01
CUST002386,Jesse,Garrett,58,PA,2023-12-26,Green,morriskenneth@example.com,1,2025-11-01
CUST002387,William,Sanchez,52,CO,2026-02-25,Gold,alison35@example.org,0,
CUST002388,Nicole,Turner,29,NC,2020-12-18,Green,sierrajames@example.com,0,
CUST002389,Ashley,Maldonado,65,MI,2025-06-02,Green,daniel43@example.com,0,
CUST002390,Kyle,Golden,24,MA,2022-05-30,Gold,robinbailey@example.net,0,
CUST002391,Belinda,Poole,64,WI,2022-08-14,Gold,tinahenson@example.org,0,
CUST002392,Timothy,Schmidt,31,AZ,2025-09-22,Green,erica34@example.org,1,2025-04-01
CUST002393,Peter,Robinson,45,MD,2026-01-27,Green,dylan45@example.com,0,
CUST002394,Leslie,Oliver,40,WI,2024-03-24,Platinum,hollandjennifer@example.com,0,
CUST002395,Laurie,Snyder,55,FL,2024-03-28,Gold,ericquinn@example.com,0,
CUST002396,Christopher,Wong,25,NC,2021-10-17,Gold,ystevens@example.net,1,2025-11-01
CUST002397,Ricardo,Mack,69,GA,2025-06-13,Green,johnsonmaria@example.net,0,
CUST002398,Tina,Hanna,36,OH,2022-08-01,Gold,brandi08@example.org,1,2025-04-01
CUST002399,Steven,Guzman,58,MA,2021-11-29,Green,darrylevans@example.net,1,2025-10-01
CUST002400,Jack,Lucas,56,GA,2021-05-29,Green,matthew79@example.net,0,
CUST002401,Joel,Trevino,52,WI,2022-07-29,Green,tamara68@example.net,0,
CUST002402,Curtis,Scott,64,CA,2023-10-27,Gold,sara19@example.com,0,
CUST002403,Travis,Cortez,46,WA,2024-10-30,Gold,robertspence@example.com,0,
CUST002404,Bryan,Hobbs,61,NJ,2022-05-20,Gold,tgoodman@example.net,0,
CUST002405,Collin,Maldonado,45,WA,2026-03-07,Green,jimmyholmes@example.com,0,
CUST002406,Joseph,Brown,26,GA,2024-07-16,Green,juliacraig@example.org,1,2025-10-01
CUST002407,Tracy,Bush,62,NJ,2025-02-04,Platinum,ilawrence@example.net,0,
CUST002408,Theresa,Sanchez,63,MN,2026-06-05,Platinum,bradalvarado@example.com,0,
CUST002409,Stephen,Sanchez,48,MI,2021-01-31,Platinum,turnerrebecca@example.org,1,2025-03-01
CUST002410,Matthew,Lozano,21,MI,2024-07-16,Green,linda94@example.org,1,2025-05-01
CUST002411,Nicholas,Pace,52,MN,2026-03-28,Gold,jacobslisa@example.org,0,
CUST002412,Michelle,Stevens,22,FL,2023-10-01,Gold,bradley85@example.com,0,
CUST002413,Austin,Gonzalez,51,AZ,2026-07-17,Green,vanessahernandez@example.org,1,2025-09-01
CUST002414,Rebecca,Kerr,47,MN,2025-12-21,Gold,scott63@example.com,0,
CUST002415,Kevin,Reyes,40,MA,2020-12-14,Platinum,hgalvan@example.org,0,
CUST002416,Gregory,French,30,NJ,2022-07-29,Gold,tylerluna@example.org,0,
CUST002417,Alicia,Roberts,55,OH,2025-02-05,Gold,timothymartin@example.net,0,
CUST002418,Christian,Norris,26,VA,2026-09-02,Green,tyler55@example.com,0,
CUST002419,Jonathon,Barber,46,MA,2024-07-22,Green,amandacalhoun@example.com,1,2025-06-01
CUST002420,Jorge,Jones,60,CA,2024-08-29,Gold,kathryn56@example.com,0,
CUST002421,Nicole,Williams,39,NJ,2023-11-17,Gold,ibradford@example.net,0,
CUST002422,Tyler,Bishop,26,NC,2021-02-28,Green,zlove@example.org,0,
CUST002423,George,Flores,32,MA,2026-07-31,Green,pamela98@example.net,0,
CUST002424,Laura,Cherry,47,TN,2021-03-20,Green,jeffreyromero@example.org,0,
CUST002425,Joe,Jackson,36,FL,2025-10-02,Gold,emily70@example.org,0,
CUST002426,Aaron,Arias,34,CA,2026-03-23,Green,daniellehughes@example.com,0,
CUST002427,Steven,Thompson,45,PA,2021-04-10,Gold,fhayes@example.net,0,
CUST002428,Stephanie,Davis,45,NC,2021-01-04,Green,shortlarry@example.com,1,2025-04-01
CUST002429,James,Patterson,42,IL,2024-05-29,Gold,craigerica@example.net,0,
CUST002430,Katherine,Kennedy,44,PA,2022-08-20,Green,bondbrandy@example.net,0,
CUST002431,Billy,Valenzuela,35,VA,2023-06-24,Platinum,brian45@example.org,0,
CUST002432,Angela,Andrews,60,WA,2025-03-18,Green,williamsmiranda@example.com,0,
CUST002433,Miranda,Browning,40,CO,2021-04-14,Green,anthony19@example.net,0,
CUST002434,Christopher,Compton,41,MD,2024-11-12,Platinum,rodriguezandrew@example.com,0,
CUST002435,Danielle,Hansen,59,OH,2022-09-01,Green,qkemp@example.com,1,2025-09-01
CUST002436,Kathy,Chapman,31,WA,2023-02-15,Green,hardingscott@example.net,0,
CUST002437,Amy,Bryant,54,NY,2020-11-13,Green,claytonhuff@example.net,0,
CUST002438,Robert,Carroll,21,PA,2024-01-23,Green,hstevens@example.org,0,
CUST002439,Cindy,Knapp,27,GA,2022-06-21,Green,yodercraig@example.org,0,
CUST002440,Lydia,Harris,50,WI,2021-10-20,Green,phillipgreer@example.net,1,2025-08-01
CUST002441,Joel,Reyes,63,NC,2022-08-05,Gold,jamesyoung@example.net,0,
CUST002442,Andrea,Sanders,68,VA,2025-08-10,Green,martinezjeffrey@example.org,0,
CUST002443,Kimberly,Gordon,64,FL,2021-02-10,Green,christine25@example.com,1,2025-03-01
CUST002444,Jerry,Gonzalez,56,MD,2026-03-07,Green,julielevy@example.com,1,2025-06-01
CUST002445,Sarah,Johnson,63,WA,2021-11-26,Gold,xwagner@example.net,0,
CUST002446,John,Hunt,29,NC,2024-11-11,Gold,hfisher@example.org,0,
CUST002447,Erin,Lewis,63,AZ,2026-01-09,Platinum,tjones@example.net,1,2025-05-01
CUST002448,Timothy,Scott,25,MD,2021-06-03,Gold,nicholas51@example.com,0,
CUST002449,Lori,Miller,60,NJ,2021-01-23,Green,bianca53@example.com,0,
CUST002450,Jeffrey,Mahoney,49,NC,2021-12-30,Green,veronicacollins@example.com,0,
CUST002451,Patricia,Hicks,39,VA,2026-04-12,Gold,swansonpeggy@example.net,0,
CUST002452,Charles,Davila,40,WA,2023-09-10,Gold,susanbarnes@example.net,1,2025-08-01
CUST002453,Leroy,Malone,54,CA,2026-02-17,Green,obarnett@example.net,0,
CUST002454,Martin,Adams,62,CO,2021-01-03,Green,howard75@example.org,0,
CUST002455,Christine,Phillips,52,VA,2026-03-30,Gold,pnunez@example.com,0,
CUST002456,Lisa,Clark,65,NY,2026-01-10,Green,kerrirobinson@example.net,1,2025-08-01
CUST002457,Philip,Miranda,24,FL,2022-05-15,Green,christopher70@example.com,0,
CUST002458,Michael,Campos,56,WA,2023-02-25,Green,lisacampos@example.org,0,
CUST002459,Julia,Guzman,49,MI,2024-10-04,Green,robertanderson@example.org,0,
CUST002460,Douglas,Thompson,69,MD,2026-04-01,Gold,petersallison@example.net,0,
CUST002461,Jeffery,Sullivan,30,MN,2023-04-02,Green,ujordan@example.org,0,
CUST002462,Tammy,Martinez,68,MA,2026-09-01,Platinum,garciapaul@example.net,0,
CUST002463,James,Dickerson,23,NJ,2024-01-24,Platinum,cle@example.com,0,
CUST002464,James,Combs,51,IL,2026-01-06,Green,wjackson@example.net,0,
CUST002465,Nicole,Jackson,21,NC,2022-11-27,Platinum,iroman@example.net,0,
CUST002466,Anthony,Hall,30,OH,2025-01-23,Green,ortegadebbie@example.net,0,
CUST002467,Jessica,Martin,58,WI,2025-05-29,Green,allenlee@example.net,0,
CUST002468,Alicia,Foley,53,CA,2025-11-26,Green,shannon57@example.com,0,
CUST002469,Catherine,Adams,46,PA,2021-11-06,Green,dustinrussell@example.net,0,
CUST002470,Lisa,Lopez,68,WI,2025-07-28,Green,grossmartha@example.org,0,
CUST002471,Tina,Lewis,62,NC,2024-10-05,Gold,ufox@example.net,0,
CUST002472,Rebecca,Evans,61,GA,2020-10-04,Platinum,scottwilson@example.com,0,
CUST002473,Natasha,Chavez,39,TN,2025-06-03,Green,igomez@example.com,1,2025-08-01
CUST002474,Diana,Owens,22,AZ,2026-07-09,Green,farmermonica@example.net,0,
CUST002475,Andrea,Griffin,56,AZ,2021-02-08,Platinum,burnswilliam@example.net,1,2025-09-01
CUST002476,Jason,Thompson,62,TX,2024-12-06,Green,adamsgina@example.net,1,2025-05-01
CUST002477,Gabrielle,Byrd,64,WA,2026-04-07,Gold,achambers@example.com,0,
CUST002478,Sydney,Gardner,52,VA,2021-06-19,Gold,ulevy@example.com,0,
CUST002479,Sharon,Dalton,65,NC,2024-11-01,Gold,qduke@example.net,0,
CUST002480,John,Jefferson,41,PA,2025-07-06,Green,myerswilliam@example.com,1,2025-06-01
CUST002481,Michael,Maddox,57,CO,2024-01-23,Green,marquezjessica@example.com,0,
CUST002482,Stuart,Morales,24,TN,2026-07-28,Green,robertdouglas@example.com,0,
CUST002483,Sheila,Munoz,43,IL,2024-04-04,Gold,frederickgraham@example.net,0,
CUST002484,Sarah,Jordan,33,MD,2022-04-16,Gold,pierceeileen@example.net,0,
CUST002485,Alejandro,Wood,24,PA,2024-09-18,Platinum,cporter@example.org,1,2025-02-01
CUST002486,Kathleen,Baker,40,MD,2020-10-29,Green,uhayes@example.org,0,
CUST002487,Amy,Williams,31,MI,2023-08-07,Green,megan44@example.com,0,
CUST002488,James,Ramirez,24,WI,2021-12-27,Platinum,hallstephanie@example.org,0,
CUST002489,Luis,Ross,40,WA,2024-03-02,Green,wayne16@example.org,0,
CUST002490,Emily,Hall,70,VA,2021-08-08,Green,waltermatthew@example.com,0,
CUST002491,Scott,Wu,65,PA,2020-10-18,Green,kingjared@example.net,1,2025-05-01
CUST002492,Zachary,Davis,38,MI,2025-11-29,Green,michaeljones@example.org,0,
CUST002493,Steven,Murphy,51,OH,2023-10-28,Gold,michael22@example.org,1,2025-07-01
CUST002494,Timothy,Conrad,60,NJ,2024-11-24,Platinum,kristiwalker@example.com,0,
CUST002495,Johnny,Mcdaniel,49,WA,2026-07-02,Gold,nbowen@example.org,0,
CUST002496,Anna,Ramos,27,NC,2026-01-29,Green,martinezdylan@example.org,1,2025-07-01
CUST002497,Parker,Williams,44,WA,2022-10-12,Platinum,jose98@example.org,0,
CUST002498,Rachel,Moore,41,WA,2021-07-25,Green,mullendavid@example.net,0,
CUST002499,Heidi,Glover,51,NC,2021-09-20,Green,justin47@example.net,0,
CUST002500,Mindy,Green,28,OH,2022-07-30,Green,michellechapman@example.com,0,
CUST002501,Timothy,Stevens,60,MA,2021-11-18,Platinum,qmartin@example.com,0,
CUST002502,Robert,Cook,53,AZ,2025-04-06,Green,torreskim@example.org,1,2025-09-01
CUST002503,Yolanda,Russell,61,PA,2024-02-03,Platinum,whitemartin@example.com,0,
CUST002504,Gabriel,Jones,70,NJ,2024-08-31,Gold,buckjacob@example.com,1,2025-08-01
CUST002505,Victor,Bennett,23,IL,2021-12-01,Gold,charlesharris@example.org,0,
CUST002506,Jesse,Compton,38,TN,2024-03-03,Gold,johnjohnson@example.net,0,
CUST002507,Kimberly,Mitchell,51,TN,2025-01-16,Green,shafferangela@example.net,0,
CUST002508,Kristina,Lynch,63,AZ,2022-06-11,Green,rojasalex@example.com,0,
CUST002509,Jacqueline,Morgan,69,TX,2023-12-01,Platinum,amandafrederick@example.org,0,
CUST002510,Howard,Miller,38,WA,2021-12-13,Gold,tammybarrett@example.org,0,
CUST002511,Jenna,Scott,44,WA,2024-04-29,Green,shannon74@example.com,0,
CUST002512,Lauren,Ramirez,54,MI,2024-04-18,Gold,sfaulkner@example.net,0,
CUST002513,Tiffany,Collins,61,FL,2022-10-19,Gold,wardtammy@example.com,0,
CUST002514,Kenneth,Martinez,37,MA,2024-08-01,Gold,jonathanclark@example.com,0,
CUST002515,Jessica,Armstrong,70,NY,2024-09-02,Gold,jameswhite@example.com,0,
CUST002516,April,Adkins,23,TN,2022-05-22,Gold,barronderek@example.org,1,2025-04-01
CUST002517,Kim,Williams,65,WI,2024-07-22,Green,madeline89@example.org,1,2025-10-01
CUST002518,Sara,Adams,40,VA,2022-11-09,Gold,rking@example.net,0,
CUST002519,Kelli,Mcdaniel,59,VA,2023-03-17,Platinum,sancheztimothy@example.com,0,
CUST002520,Christine,Atkins,37,GA,2025-03-31,Platinum,melissa39@example.net,0,
CUST002521,John,Ellis,25,TN,2021-03-01,Green,spencerchloe@example.org,0,
CUST002522,James,Woodward,27,MN,2026-08-17,Green,alexander35@example.net,0,
CUST002523,Alyssa,Castillo,64,AZ,2022-07-17,Green,eramirez@example.org,0,
CUST002524,Sean,Herman,66,FL,2021-08-25,Green,huynhlaura@example.org,0,
CUST002525,Dan,Cannon,40,PA,2021-11-16,Green,jsmith@example.net,0,
CUST002526,Kiara,Murphy,62,PA,2021-12-16,Green,meaganmendez@example.net,0,
CUST002527,Virginia,Wright,67,FL,2023-11-10,Gold,hoodnicole@example.org,0,
CUST002528,Edward,Werner,70,WA,2022-10-31,Green,autumnhill@example.com,0,
CUST002529,Victoria,Moreno,46,NJ,2025-07-29,Gold,utate@example.com,0,
CUST002530,Robert,Duncan,46,WA,2023-05-16,Green,kevinbowers@example.com,0,
CUST002531,Kyle,Oneal,52,NJ,2022-05-21,Platinum,heathercooper@example.com,0,
CUST002532,Meghan,Moreno,43,PA,2024-08-05,Green,cyoung@example.org,0,
CUST002533,Cynthia,Pena,66,IL,2022-01-02,Platinum,foleymatthew@example.net,0,
CUST002534,Kristin,Parker,55,MD,2022-07-01,Gold,jasmine66@example.com,0,
CUST002535,Jeremy,Stone,47,MI,2020-09-30,Platinum,jean35@example.org,1,2025-09-01
CUST002536,Michael,Sutton,29,OH,2023-03-01,Green,hooddebra@example.com,0,
CUST002537,Amanda,Cuevas,42,TX,2024-09-24,Green,cheyenne75@example.net,0,
CUST002538,Rachel,Jones,47,TX,2024-07-23,Gold,thompsonbrandon@example.org,0,
CUST002539,Andrew,Le,53,NY,2020-12-23,Green,sherrymiranda@example.org,0,
CUST002540,Matthew,Mcclure,57,GA,2021-11-03,Green,turnergeorge@example.net,0,
CUST002541,Cheryl,Diaz,57,AZ,2024-10-13,Gold,jamesphillips@example.org,1,2025-08-01
CUST002542,Alexandria,Rivera,46,OH,2022-01-26,Green,zwallace@example.net,1,2025-02-01
CUST002543,Mario,Davies,57,NC,2023-08-04,Platinum,danahayes@example.org,0,
CUST002544,Brooke,Rivera,64,IL,2023-01-03,Gold,suzannehines@example.com,1,2025-06-01
CUST002545,Jessica,Knox,30,GA,2024-11-16,Gold,april86@example.com,1,2025-10-01
CUST002546,Rebecca,Jordan,63,GA,2021-04-27,Gold,drodriguez@example.org,0,
CUST002547,Mitchell,Mckinney,53,FL,2024-04-25,Platinum,ellen86@example.com,1,2025-03-01
CUST002548,Ronald,Smith,39,CA,2020-11-07,Green,kwhite@example.net,0,
CUST002549,Linda,Harrison,68,WA,2023-06-06,Green,robert28@example.com,1,2025-07-01
CUST002550,John,Hopkins,39,IL,2021-07-02,Green,qortiz@example.org,0,
CUST002551,Trevor,Ware,62,WA,2026-01-01,Platinum,csmith@example.net,1,2025-09-01
CUST002552,Deborah,Sandoval,60,NC,2026-05-18,Green,fhall@example.org,0,
CUST002553,Mark,Lawrence,66,TX,2024-02-08,Gold,bradshawsteven@example.com,0,
CUST002554,Sara,Stone,70,MN,2024-03-07,Green,anthony56@example.org,0,
CUST002555,Christina,Hernandez,59,MD,2022-04-03,Platinum,hbyrd@example.net,0,
CUST002556,Brianna,Lutz,38,MN,2026-04-03,Green,gonzaleznancy@example.net,0,
CUST002557,Joel,Nguyen,34,GA,2026-08-27,Gold,lyonsdaniel@example.net,0,
CUST002558,Jennifer,Wilson,40,FL,2024-08-07,Green,richard24@example.org,0,
CUST002559,Stacey,Sheppard,44,WI,2025-06-28,Platinum,andradejessica@example.com,1,2025-05-01
CUST002560,Benjamin,Love,26,VA,2023-01-13,Green,isabelwilliams@example.com,1,2025-04-01
CUST002561,Melanie,Quinn,22,MD,2026-05-10,Gold,thompsontodd@example.com,1,2025-04-01
CUST002562,Danielle,Rodriguez,25,FL,2026-02-11,Gold,ismith@example.net,0,
CUST002563,Ivan,King,41,OH,2025-08-31,Green,josephmorales@example.net,0,
CUST002564,Toni,Anderson,21,MA,2021-12-07,Gold,blackmicheal@example.org,0,
CUST002565,Miranda,Hendricks,61,IL,2024-08-22,Green,perezdavid@example.com,0,
CUST002566,Madison,Martinez,49,NC,2024-05-08,Gold,avelazquez@example.net,0,
CUST002567,Charles,Chambers,53,CA,2021-01-31,Gold,heatherjohnson@example.net,0,
CUST002568,Angela,Thomas,49,WI,2023-08-02,Green,scottdelgado@example.org,0,
CUST002569,Thomas,Roberts,56,MN,2025-12-22,Green,anthonybentley@example.com,0,
CUST002570,Michael,Johnson,23,CA,2021-05-11,Green,andrea89@example.net,0,
CUST002571,Justin,Harris,55,MA,2026-04-15,Green,gregory99@example.net,0,
CUST002572,Edwin,Barnes,28,CO,2025-09-19,Green,petersenmatthew@example.net,0,
CUST002573,Christopher,Kelley,35,MI,2022-12-18,Gold,josephalexander@example.net,0,
CUST002574,Wendy,Martin,61,NJ,2024-04-25,Gold,colleen18@example.org,0,
CUST002575,Gabriela,Murphy,42,MD,2023-02-06,Platinum,powersanthony@example.net,0,
CUST002576,Bradley,Dodson,57,GA,2021-02-13,Gold,taylorcaleb@example.net,0,
CUST002577,Erik,Clarke,34,TN,2022-08-27,Platinum,william91@example.net,0,
CUST002578,Cindy,Smith,34,MI,2020-09-24,Green,pricemichelle@example.net,0,
CUST002579,James,Sanchez,57,TN,2025-08-15,Gold,jerry96@example.com,1,2025-02-01
CUST002580,Eddie,Gutierrez,66,NY,2020-12-11,Green,wardmatthew@example.com,0,
CUST002581,Maria,Mccarthy,35,PA,2023-04-01,Green,shudson@example.net,0,
CUST002582,Reginald,Yates,22,MD,2022-09-14,Green,kyle34@example.net,0,
CUST002583,Jessica,Thomas,38,AZ,2023-01-05,Gold,tylermayer@example.org,1,2025-04-01
CUST002584,Theresa,Snyder,44,TX,2021-01-14,Green,samanthamatthews@example.com,1,2025-04-01
CUST002585,Julie,Jones,61,NC,2021-08-01,Green,wsmith@example.com,1,2025-07-01
CUST002586,Jennifer,Patel,67,TX,2026-03-11,Green,rrivera@example.com,0,
